model_year,brand,type,miles_per_gallon,premium_version,msrp,collection_car
2019,Mercedes-Benz,Sedan,19.0,1,200000.0,1
2009,Subaru,Sedan,25.0,0,18995.0,0
2011,Mazda,SUV,30.0,0,22000.0,0
2010,Chevrolet,SUV,20.0,0,25000.0,0
2002,Porsche,Convertible,18.0,1,130000.0,1
2009,Volvo,Sedan,16.0,0,46300.0,0
2020,Rivian,SUV,76.0,1,74900.0,0
2007,Jeep,SUV,22.0,0,22000.0,0
2007,Dodge,Pickup,17.0,0,30000.0,0
2015,Porsche,Convertible,20.0,1,100000.0,0
2020,Land,SUV,25.0,1,70000.0,0
2017,GMC,Pickup,18.0,0,35000.0,0
2012,Audi,Sedan,16.0,0,82000.0,0
2017,Mercedes-Benz,Sedan,25.0,0,35000.0,0
2021,Ford,Pickup,15.0,1,65000.0,0
2002,Dodge,Pickup,16.0,0,38000.0,0
2008,Audi,Sedan,15.0,1,76000.0,0
2019,Ford,Pickup,15.0,1,81899.0,0
2017,Toyota,SUV,24.0,0,30000.0,0
2020,Chevrolet,SUV,20.0,1,60500.0,0
2020,Lexus,Coupe,16.0,1,64935.0,0
2008,Audi,Convertible,14.0,0,162000.0,1
2011,Hyundai,Sedan,30.0,0,15000.0,0
2018,Ford,SUV,20.0,1,50000.0,0
2021,INFINITI,Coupe,20.0,1,65000.0,0
2015,Ford,Pickup,15.0,1,50000.0,0
2000,Cadillac,Coupe,20.0,0,25000.0,0
2008,Acura,Sedan,20.0,0,35280.0,0
2004,GMC,Pickup,15.0,1,50000.0,0
2021,BMW,Sedan,26.0,0,41500.0,0
2016,MINI,Hatchback,30.0,0,23000.0,0
2013,Hyundai,Sedan,28.0,0,18700.0,0
2008,Toyota,Minivan,18.0,1,38000.0,0
2018,Toyota,Pickup,18.0,1,52000.0,0
2015,Land,SUV,14.0,1,114000.0,0
2017,Cadillac,Sedan,25.0,0,35000.0,0
2003,Mercedes-Benz,SUV,17.0,0,35000.0,0
2018,GMC,Pickup,18.0,0,33400.0,0
2019,Mercedes-Benz,Coupe,18.0,1,115000.0,1
2019,Toyota,Sedan,22.0,1,42000.0,0
2008,Chevrolet,Sedan,18.0,0,35000.0,0
2006,Buick,Sedan,20.0,0,22950.0,0
2001,Audi,Convertible,28.0,1,35900.0,0
2015,Ford,Coupe,20.0,1,62000.0,1
2007,Ford,SUV,12.0,1,50000.0,0
2012,Porsche,SUV,20.0,0,49900.0,0
2020,Land,SUV,18.0,1,60900.0,0
2006,Mercedes-Benz,Sedan,20.0,1,65000.0,1
2020,Chevrolet,SUV,18.0,0,31000.0,0
2009,Volkswagen,Sedan,24.0,0,18500.0,0
2019,Nissan,Coupe,20.0,0,40000.0,0
2003,Ford,SUV,12.0,1,51500.0,0
2020,RAM,Pickup,10.0,1,70995.0,0
2020,INFINITI,Sedan,20.0,0,55000.0,0
2015,Land,SUV,17.0,1,50000.0,0
2015,Mercedes-Benz,Sedan,26.0,1,40000.0,0
2017,Audi,Coupe,13.0,1,208000.0,1
2016,INFINITI,Sedan,30.0,0,50000.0,0
2022,Chevrolet,Van,15.0,0,35000.0,0
2010,Chevrolet,SUV,15.0,0,30500.0,0
2019,Land,SUV,24.0,0,41800.0,0
2016,BMW,Sedan,24.0,1,60000.0,0
2021,Ford,SUV,24.0,1,45000.0,0
2006,Toyota,SUV,14.0,0,43000.0,0
2004,Subaru,SUV,24.0,0,24500.0,0
2017,Lexus,SUV,33.0,0,40000.0,0
2020,Mazda,Sedan,28.0,1,30000.0,0
2021,Ford,Sedan,43.0,0,28750.0,0
2014,Ford,SUV,25.0,1,25900.0,0
1997,Dodge,Pickup,15.0,0,25000.0,0
2019,Land,SUV,18.0,1,57900.0,0
2010,Subaru,Sedan,28.0,0,18000.0,0
2003,Toyota,SUV,20.0,0,26000.0,0
2015,Hyundai,Sedan,30.0,0,50000.0,0
2007,Jaguar,Sedan,15.0,1,70000.0,0
2022,Chevrolet,Pickup,20.0,0,46000.0,0
2022,RAM,Pickup,22.0,1,56000.0,0
2012,Toyota,Hatchback,30.0,0,14900.0,0
2016,BMW,Coupe,25.0,1,45000.0,0
2019,Ford,Sedan,43.0,0,27000.0,0
2008,Honda,Minivan,21.0,0,24800.0,0
2013,Volkswagen,Coupe,29.0,0,34900.0,0
1999,Volkswagen,Sedan,29.0,0,15500.0,0
2013,GMC,SUV,22.0,1,30500.0,0
2013,Mercedes-Benz,SUV,18.0,1,60000.0,0
2003,Honda,Convertible,20.0,1,35000.0,1
2012,Mazda,SUV,20.0,0,33500.0,0
2020,Ford,SUV,26.0,1,40850.0,0
2019,Lexus,SUV,17.0,1,85900.0,0
2019,Toyota,Minivan,19.0,1,48730.0,0
2021,Mercedes-Benz,SUV,13.0,1,157000.0,1
2010,Hyundai,Coupe,19.0,0,25000.0,0
2014,RAM,Van,0.0,0,0.0,0
2022,Tesla,Sedan,106.0,1,79999.0,0
1997,Tesla,SUV,0.0,0,0.0,1
2010,Volvo,Sedan,20.0,0,35000.0,0
2014,Subaru,SUV,28.0,0,26000.0,0
2023,Ford,Van,0.0,0,0.0,0
2013,Honda,Hatchback,29.0,0,19500.0,0
2009,Toyota,Pickup,20.0,0,27000.0,0
2019,Porsche,Convertible,15.0,1,250000.0,0
2014,Acura,Sedan,22.0,0,29900.0,0
2005,Cadillac,Sedan,20.0,1,50000.0,0
1997,Toyota,SUV,14.0,0,32900.0,0
2015,Ford,Van,0.0,0,0.0,0
2019,Mercedes-Benz,Sedan,22.0,0,75900.0,0
2018,Volvo,SUV,22.0,1,65900.0,0
2023,Audi,SUV,20.0,1,87500.0,0
1999,Chevrolet,Pickup,15.0,0,25000.0,1
2019,Ford,SUV,17.0,1,65000.0,0
2016,Cadillac,SUV,20.0,0,38500.0,0
2013,Jaguar,Coupe,16.0,1,100000.0,0
2005,Land,SUV,14.0,1,59000.0,0
2012,Kia,SUV,20.0,1,35000.0,0
2007,Lexus,Sedan,20.0,0,47000.0,0
2009,Mercedes-Benz,Convertible,15.0,1,139000.0,1
1999,Ford,Pickup,20.0,0,20000.0,0
2001,Chrysler,Minivan,18.0,0,24000.0,0
2020,Cadillac,SUV,20.0,0,40000.0,0
1997,Ford,Pickup,20.0,0,18000.0,0
2003,Toyota,SUV,17.0,1,40000.0,0
2011,Ford,Pickup,20.0,0,22000.0,0
2017,Dodge,SUV,19.0,1,82500.0,0
2017,Ford,SUV,27.0,0,21490.0,0
2015,Honda,Sedan,25.0,0,22490.0,0
2005,GMC,Pickup,15.0,0,32000.0,0
2004,Mazda,Coupe,20.0,0,26000.0,0
2003,Aston,Convertible,16.0,1,140000.0,1
2016,Nissan,Sedan,31.0,0,14300.0,0
2014,Acura,Sedan,20.0,1,60950.0,0
2003,Lexus,Sedan,19.0,0,59990.0,0
2015,Cadillac,SUV,22.0,1,83200.0,0
2003,Toyota,Sedan,21.0,0,24000.0,0
1996,Jeep,SUV,20.0,0,20000.0,0
2009,Honda,Sedan,36.0,0,18900.0,0
2012,Mercedes-Benz,Sedan,19.0,1,100000.0,0
2007,Mercedes-Benz,SUV,14.0,1,59900.0,0
2018,Ford,SUV,15.0,1,82900.0,0
2010,Bentley,Coupe,12.0,1,250000.0,1
2023,Lexus,Sedan,26.0,0,43000.0,0
2009,Honda,SUV,21.0,0,30850.0,0
2009,Chevrolet,Pickup,15.0,0,35000.0,0
2022,Tesla,Sedan,102.0,1,129990.0,1
2011,Mazda,Sedan,28.0,0,18000.0,0
2002,Dodge,Coupe,15.0,1,84995.0,1
2010,Jeep,SUV,14.0,0,28990.0,0
2004,Dodge,Pickup,15.0,0,20000.0,0
2014,BMW,Sedan,25.0,1,75000.0,0
1997,Kia,Sedan,25.0,0,15000.0,0
2007,Buick,Convertible,26.0,0,28000.0,0
2013,Ford,SUV,22.0,0,26995.0,0
2009,Mercedes-Benz,Sedan,18.0,0,60900.0,0
2007,GMC,SUV,14.0,1,50305.0,0
1999,Dodge,Coupe,20.0,0,25000.0,1
2019,GMC,SUV,20.0,1,75000.0,0
2018,Tesla,Sedan,102.0,1,74500.0,0
2014,Ford,Minivan,15.0,0,35000.0,0
2018,BMW,Sedan,22.0,1,52700.0,0
2022,Maserati,SUV,22.0,1,67500.0,0
2009,Chevrolet,Pickup,14.0,1,40000.0,0
2003,Mitsubishi,Sedan,17.0,0,29995.0,1
1995,Nissan,Sedan,0.0,0,0.0,0
2007,Chevrolet,SUV,15.0,1,41000.0,0
2002,Chevrolet,Pickup,20.0,0,25000.0,0
2003,Porsche,Coupe,24.0,0,50000.0,1
2023,Porsche,Sedan,25.0,1,50000.0,0
2011,Mercedes-Benz,Convertible,23.0,0,42750.0,0
2019,Buick,Sedan,25.0,0,38400.0,0
2016,Nissan,Coupe,19.0,1,45290.0,0
2014,Land,SUV,14.0,1,107495.0,0
2020,Maserati,SUV,14.0,1,85000.0,1
2013,Chevrolet,Pickup,15.0,0,35000.0,0
2001,Volkswagen,Convertible,20.0,1,32000.0,0
2018,Subaru,SUV,24.0,0,29995.0,0
2019,Ford,SUV,20.0,1,74000.0,0
2015,Ford,Coupe,15.0,1,55300.0,1
2015,Audi,Coupe,29.0,0,40000.0,0
2020,Jeep,SUV,19.0,0,35000.0,0
2014,Chevrolet,Pickup,15.0,1,50000.0,0
2012,Hyundai,SUV,20.0,0,25000.0,0
2012,Honda,SUV,21.0,0,30650.0,0
2007,Chevrolet,Pickup,18.0,0,25000.0,0
2001,Jeep,SUV,15.0,0,21600.0,0
2014,Porsche,SUV,24.0,1,75700.0,0
2020,Mercedes-Benz,Sedan,23.0,1,55000.0,0
2008,Audi,Coupe,20.0,1,47900.0,0
2005,Rolls-Royce,Convertible,12.0,1,407000.0,1
2007,Toyota,Coupe,30.0,0,20200.0,0
2010,Ford,Coupe,0.0,1,0.0,0
2003,Cadillac,SUV,12.0,0,53000.0,0
2011,Chevrolet,Sedan,26.0,0,22800.0,0
2013,Nissan,Minivan,20.0,0,35000.0,0
2003,Acura,Sedan,30.0,1,30695.0,0
2006,Pontiac,Sedan,15.0,1,29000.0,0
2023,Volvo,SUV,22.0,1,61900.0,0
2004,Ford,SUV,20.0,0,24000.0,0
2011,BMW,SUV,14.0,1,95000.0,0
2006,Ford,Coupe,15.0,1,45000.0,1
2006,Ford,SUV,20.0,0,22000.0,0
2019,Audi,Coupe,19.0,1,65000.0,0
2016,GMC,SUV,20.0,0,34400.0,0
2014,INFINITI,Sedan,18.0,0,66200.0,0
2004,Jeep,SUV,20.0,0,22000.0,0
2004,BMW,Sedan,20.0,1,75000.0,1
2020,Subaru,SUV,29.0,1,29000.0,0
2010,Lexus,Sedan,40.0,0,40000.0,0
2008,Jeep,SUV,15.0,0,29900.0,0
2014,Ford,Pickup,17.0,1,46540.0,0
2023,Dodge,Sedan,18.0,1,46500.0,1
1998,GMC,SUV,20.0,0,30000.0,0
2023,Audi,SUV,21.0,1,61800.0,0
2005,Acura,SUV,20.0,0,41895.0,0
2014,Mercedes-Benz,SUV,20.0,0,75000.0,0
2008,Chrysler,Sedan,19.0,0,29000.0,0
2022,BMW,SUV,30.0,1,70000.0,0
2011,Bentley,Coupe,14.0,1,202500.0,1
2012,Mercedes-Benz,Van,20.0,0,36000.0,0
2024,Genesis,Sedan,23.0,1,80000.0,0
2018,Volkswagen,Minivan,17.0,0,35800.0,0
2006,Porsche,SUV,14.0,1,95800.0,1
2002,Subaru,Sedan,20.0,0,23000.0,0
2022,Land,SUV,17.0,1,84900.0,0
2003,Dodge,Sedan,18.0,0,28995.0,0
2018,Lamborghini,Coupe,15.0,1,250000.0,1
2003,Porsche,Convertible,20.0,1,45000.0,0
2011,Land,SUV,14.0,1,90000.0,0
2009,Subaru,Wagon,24.0,0,22000.0,0
2016,Toyota,SUV,40.0,1,32900.0,0
2012,Subaru,Sedan,28.0,0,22000.0,0
2019,Ford,SUV,30.0,1,30000.0,0
2001,Aston,Coupe,15.0,1,300000.0,1
2016,Kia,SUV,20.0,0,42000.0,0
2018,Audi,SUV,27.0,1,43000.0,0
2011,Volvo,Hatchback,20.0,1,27000.0,0
2017,Land,SUV,22.0,1,86500.0,0
2005,Volkswagen,Coupe,20.0,0,30000.0,0
2022,Hyundai,Sedan,20.0,1,90000.0,0
2007,Mazda,Convertible,22.0,0,26480.0,0
2012,Ford,Hatchback,26.0,0,23900.0,0
2020,Ford,SUV,22.0,1,42000.0,0
2010,Porsche,Sedan,20.0,1,100000.0,1
2015,Audi,SUV,78.0,1,65000.0,0
2020,Bentley,SUV,18.0,1,227000.0,1
2010,Porsche,Coupe,19.0,1,84000.0,1
2015,Lexus,SUV,18.0,0,50000.0,0
2019,Bentley,Coupe,12.0,1,300000.0,1
2023,Toyota,SUV,22.0,1,55000.0,0
2010,Lexus,SUV,18.0,1,46000.0,0
2006,Ford,SUV,20.0,1,35000.0,0
2007,Jaguar,Sedan,20.0,0,68900.0,0
2021,Ford,SUV,16.0,1,82995.0,0
2023,Jeep,SUV,16.0,1,87995.0,0
2020,Ford,Sedan,43.0,0,28000.0,0
2022,Lexus,Coupe,24.0,0,42900.0,0
2015,Porsche,Convertible,20.0,1,160000.0,1
2021,Bentley,Sedan,18.0,1,202500.0,1
2015,Mazda,SUV,18.0,0,33560.0,0
2013,Dodge,SUV,20.0,1,38500.0,0
2014,Audi,Sedan,26.0,1,70600.0,0
2014,Volkswagen,Hatchback,25.0,0,25495.0,0
2006,Lincoln,Sedan,18.0,0,50000.0,0
2011,Volkswagen,Sedan,21.0,0,28600.0,0
2016,Jaguar,Sedan,20.0,1,70000.0,0
2018,Hyundai,SUV,23.0,0,24550.0,0
2012,BMW,Sedan,20.0,1,38400.0,0
2019,Hyundai,Coupe,16.0,0,30000.0,0
2004,Cadillac,Sedan,17.0,1,50000.0,0
2010,Jeep,SUV,16.0,1,32000.0,0
2020,Chevrolet,Convertible,19.0,1,67500.0,1
2003,GMC,Pickup,15.0,0,25000.0,0
2004,Dodge,Pickup,15.0,0,25000.0,0
1997,Lexus,Coupe,20.0,0,40000.0,1
2023,Honda,Coupe,20.0,0,45000.0,1
2021,Jeep,SUV,18.0,1,60000.0,0
2010,Lincoln,Sedan,18.0,0,39990.0,0
2003,Acura,Coupe,24.0,1,24000.0,0
2018,Subaru,Sedan,24.0,1,30000.0,0
2023,Mercedes-Benz,SUV,14.0,1,250000.0,1
2015,Honda,Convertible,24.0,0,30000.0,1
2023,Audi,Sedan,22.0,1,74900.0,0
2011,Nissan,SUV,25.0,1,30000.0,0
2009,Mercedes-Benz,SUV,15.0,0,29995.0,0
2022,Mercedes-Benz,Sedan,19.0,1,82800.0,0
2015,BMW,Coupe,20.0,1,100000.0,0
2023,Mazda,SUV,24.0,1,49000.0,0
2008,Land,SUV,14.0,1,54875.0,0
2019,Mercedes-Benz,Convertible,26.0,1,53000.0,0
2012,Mazda,Sedan,28.0,0,21000.0,0
2022,Maserati,Sedan,18.0,1,105000.0,0
1998,Jeep,SUV,20.0,0,20500.0,0
2021,Nissan,SUV,18.0,0,61000.0,0
2017,Jeep,SUV,18.0,1,49000.0,0
2016,Tesla,Sedan,0.0,1,100000.0,1
2018,Toyota,SUV,15.0,1,53850.0,0
2006,Ford,SUV,18.0,1,33500.0,0
1996,Ford,Pickup,12.0,0,30000.0,1
2005,Acura,SUV,20.0,0,45000.0,0
2013,Chrysler,Minivan,17.0,0,31995.0,0
2023,Nissan,SUV,31.0,0,21800.0,0
2023,Mercedes-Benz,Sedan,25.0,1,60000.0,0
2019,Lincoln,SUV,17.0,0,47995.0,0
2024,GMC,SUV,22.0,0,38000.0,0
2020,Volvo,SUV,22.0,1,64900.0,0
2018,Audi,SUV,23.0,1,35300.0,0
2012,Porsche,Coupe,20.0,1,103000.0,1
2002,Lamborghini,Coupe,15.0,1,200000.0,1
2013,Ford,Sedan,25.0,1,40000.0,0
2016,Chevrolet,Pickup,15.0,1,50000.0,0
2023,Chevrolet,Pickup,18.0,0,53500.0,0
2004,Chrysler,Sedan,20.0,0,28900.0,0
2020,Mercedes-Benz,Convertible,22.0,1,120000.0,0
2016,Volkswagen,Sedan,20.0,1,36000.0,0
2023,Nissan,Pickup,18.0,0,39990.0,0
2013,Porsche,Coupe,20.0,1,85000.0,1
1998,Mazda,Sedan,25.0,0,15000.0,0
2014,Honda,Minivan,28.0,0,29355.0,0
2015,Mercedes-Benz,Sedan,24.0,0,70000.0,0
2018,Ford,Pickup,20.0,0,25000.0,0
2020,Chevrolet,Pickup,20.0,0,41000.0,0
2012,Nissan,Sedan,27.0,1,24900.0,0
2016,Acura,SUV,21.0,0,42900.0,0
2022,Audi,Sedan,24.0,1,86000.0,0
1998,Jaguar,Sedan,15.0,1,60980.0,1
2019,Mercury,SUV,14.0,1,65500.0,0
2007,Porsche,Coupe,21.0,0,60000.0,0
2007,Chevrolet,Sedan,21.0,0,24500.0,0
2020,Ford,Pickup,18.0,0,35000.0,0
2019,Honda,SUV,25.0,0,36000.0,0
2021,BMW,Sedan,20.0,1,93500.0,0
2021,Chevrolet,Pickup,20.0,0,42000.0,0
2022,Volvo,SUV,50.0,1,68000.0,0
2021,Jaguar,SUV,22.0,1,52000.0,0
2008,BMW,Sedan,22.0,0,33000.0,0
2009,Mercedes-Benz,Sedan,18.0,1,61000.0,0
2023,Mercedes-Benz,Sedan,18.0,1,80000.0,1
2016,Audi,Van,0.0,0,0.0,0
2018,Acura,Sedan,24.0,1,43900.0,0
2020,BMW,SUV,24.0,1,36000.0,0
2013,Land,SUV,21.0,1,60000.0,0
2022,Ford,SUV,28.0,0,32000.0,0
2008,Audi,Sedan,24.0,1,37900.0,0
2008,Lexus,Sedan,18.0,1,69000.0,0
2021,Lincoln,SUV,43.0,1,52485.0,0
2006,Maserati,Coupe,16.0,1,113000.0,1
2020,Ferrari,Coupe,18.0,1,250000.0,1
2009,Land,SUV,14.0,0,50000.0,0
2001,Chevrolet,Coupe,20.0,0,25000.0,0
2011,Porsche,Coupe,22.0,1,85000.0,1
2010,RAM,Pickup,15.0,0,24900.0,0
2004,Acura,SUV,21.0,0,36845.0,0
2007,Jeep,SUV,20.0,1,38000.0,0
2016,Dodge,Sedan,20.0,0,27500.0,0
2008,RAM,Pickup,12.0,0,30000.0,0
2019,Nissan,Minivan,24.0,0,23500.0,0
2018,Jeep,SUV,22.0,1,40995.0,0
2023,Acura,SUV,21.0,1,61000.0,0
2022,Ford,Sedan,30.0,0,25000.0,0
2007,Mazda,Coupe,20.0,0,30000.0,0
2014,Porsche,Convertible,20.0,1,160000.0,1
2005,Porsche,Convertible,22.0,1,75100.0,1
2007,Chrysler,Sedan,20.0,0,19000.0,0
2002,Mazda,Convertible,20.0,0,32000.0,0
2008,Jeep,SUV,15.0,1,28700.0,1
2018,GMC,SUV,26.0,0,25000.0,0
2017,BMW,Sedan,20.0,1,96000.0,0
2015,Toyota,Pickup,19.0,1,48800.0,0
2018,Audi,Sedan,0.0,0,0.0,0
2018,Porsche,Convertible,24.0,1,72000.0,1
2000,Chrysler,Coupe,20.0,1,30000.0,1
2010,Subaru,Sedan,20.0,0,27000.0,0
2019,Cadillac,SUV,20.0,0,35000.0,0
2007,Audi,Coupe,27.0,0,25900.0,0
2021,Mazda,SUV,25.0,0,22250.0,0
2018,Subaru,Sedan,20.0,1,39000.0,1
2017,BMW,Convertible,18.0,1,252800.0,1
2010,Ford,SUV,20.0,0,26000.0,0
2016,Mercedes-Benz,Convertible,26.0,1,49600.0,0
2009,Chevrolet,Pickup,16.0,0,40000.0,0
2019,Lexus,Sedan,20.0,1,100000.0,0
2013,Porsche,Coupe,20.0,1,68000.0,1
2014,Toyota,Minivan,18.0,1,44000.0,0
2010,Jeep,SUV,25.0,0,20200.0,0
2010,Chrysler,Sedan,18.0,0,36700.0,0
2021,Hyundai,Sedan,26.0,0,31900.0,0
2010,Mazda,SUV,20.0,0,42000.0,0
2015,Subaru,SUV,28.0,0,30895.0,0
2007,Chevrolet,Coupe,21.0,1,30000.0,0
2019,Bentley,SUV,14.0,1,200000.0,1
2015,Land,SUV,20.0,0,50000.0,0
2020,Bentley,SUV,12.0,1,260000.0,1
2022,Ford,Sedan,43.0,1,35000.0,0
2005,BMW,Sedan,24.0,0,42000.0,0
2008,Ford,Hatchback,24.0,0,28995.0,1
2017,Chrysler,Sedan,19.0,0,33000.0,0
2020,Cadillac,Sedan,18.0,1,65000.0,0
2010,Land,SUV,12.0,1,90000.0,1
2013,Lexus,SUV,20.0,0,50000.0,0
2017,Mercedes-Benz,Sedan,18.0,1,104000.0,0
2011,Acura,SUV,20.0,0,47000.0,0
2010,Land,SUV,12.0,1,48900.0,0
2021,Chevrolet,SUV,28.0,0,30000.0,0
2013,BMW,Sedan,17.0,1,62000.0,0
2006,Ford,Pickup,15.0,0,26915.0,0
2014,Saab,Sedan,30.0,0,34900.0,0
2011,Land,SUV,12.0,1,103500.0,0
2022,Maybach,Sedan,15.0,1,200000.0,0
2010,Toyota,Hatchback,29.0,0,14300.0,0
2016,Rivian,SUV,74.0,1,67500.0,0
2016,BMW,Hatchback,124.0,0,45900.0,0
2010,BMW,SUV,19.0,1,42000.0,0
2008,Hyundai,Sedan,15.0,1,58000.0,0
2011,Chevrolet,SUV,17.0,1,62900.0,0
2009,Dodge,Coupe,14.0,1,43000.0,0
2013,Mercedes-Benz,Minivan,20.0,0,28800.0,0
2006,Subaru,Sedan,20.0,1,27800.0,0
2002,GMC,SUV,10.0,0,45000.0,0
2023,Audi,Sedan,20.0,1,86000.0,0
2018,Porsche,SUV,20.0,1,80000.0,0
2016,Audi,Sedan,30.0,0,32000.0,0
2016,Chevrolet,Sedan,30.0,0,17500.0,0
2014,Porsche,Sedan,22.0,1,60000.0,0
2021,Chrysler,Minivan,19.0,0,41000.0,0
2001,Mercedes-Benz,Sedan,17.0,0,56300.0,0
2020,Hyundai,Coupe,17.0,1,35000.0,0
2012,BMW,Sedan,18.0,1,88900.0,0
2003,Ford,SUV,12.0,0,45000.0,0
2017,INFINITI,SUV,14.0,0,61900.0,0
2017,Lincoln,SUV,20.0,0,72625.0,0
2017,Hyundai,SUV,18.0,1,66000.0,0
2007,Mercedes-Benz,Sedan,20.0,0,35000.0,0
2016,Porsche,SUV,18.0,1,68700.0,0
2009,Toyota,Sedan,42.0,0,22000.0,0
2016,Chevrolet,Pickup,18.0,1,53000.0,0
2006,Mazda,Convertible,24.0,0,29000.0,1
2010,Cadillac,SUV,15.0,0,63990.0,0
2015,Porsche,Convertible,20.0,1,126000.0,1
2013,Toyota,Coupe,23.0,0,21500.0,0
2015,Audi,Coupe,18.0,1,61400.0,0
2020,Chevrolet,Coupe,22.0,0,35000.0,1
2006,Mazda,SUV,24.0,0,25000.0,0
2012,Volvo,Sedan,20.0,1,35000.0,0
2021,Audi,Sedan,21.0,1,71500.0,0
2009,Chevrolet,SUV,15.0,1,55000.0,0
2009,Ford,Pickup,15.0,0,24000.0,0
2007,Chrysler,Sedan,20.0,0,32800.0,0
2023,GMC,Pickup,18.0,1,72000.0,0
2008,Rolls-Royce,Sedan,12.0,1,250000.0,0
2018,Audi,Sedan,27.0,1,42300.0,0
2010,Porsche,Convertible,20.0,1,60000.0,0
2016,Jeep,SUV,21.0,1,27000.0,0
2017,Mazda,SUV,22.0,1,36000.0,0
2011,Ford,SUV,20.0,0,30000.0,0
2019,INFINITI,Sedan,29.0,1,53700.0,0
2023,Acura,SUV,24.0,1,48000.0,0
2022,Nissan,Sedan,20.0,0,39240.0,0
2011,Volkswagen,Sedan,24.0,0,24950.0,0
2004,Cadillac,Sedan,18.0,0,46900.0,0
2011,Chevrolet,Pickup,18.0,0,28500.0,0
2018,BMW,Sedan,30.0,0,35000.0,0
2018,Cadillac,SUV,25.0,0,41990.0,0
2023,Lexus,SUV,24.0,1,65400.0,0
2021,Nissan,SUV,18.0,0,29000.0,0
2020,Porsche,Coupe,18.0,1,136000.0,1
2014,Nissan,Hatchback,124.0,0,29100.0,0
2015,RAM,Van,14.0,0,33990.0,0
2021,Toyota,Sedan,22.0,1,42000.0,0
1994,Toyota,SUV,18.0,0,25000.0,1
1995,Porsche,Coupe,23.0,1,80000.0,1
2021,Mercedes-Benz,Sedan,20.0,1,73500.0,0
2012,Toyota,SUV,20.0,0,25000.0,0
2019,Hyundai,Sedan,26.0,1,31900.0,0
1998,Acura,Coupe,29.0,0,21000.0,0
2009,Porsche,SUV,15.0,0,46000.0,0
2011,Porsche,Convertible,20.0,1,60000.0,0
2007,Dodge,Pickup,14.0,1,33500.0,0
2015,Nissan,Sedan,20.0,0,25000.0,0
2012,Chevrolet,SUV,10.0,0,43900.0,0
2022,Porsche,SUV,22.0,1,83500.0,0
2016,Subaru,SUV,25.0,1,35895.0,0
1998,Ford,SUV,12.0,1,37280.0,0
2014,Acura,Sedan,22.0,1,33500.0,0
2019,Porsche,Sedan,79.0,1,103800.0,0
2019,Rolls-Royce,SUV,12.0,1,325000.0,0
2018,GMC,Pickup,18.0,1,41300.0,0
2006,BMW,Coupe,15.0,1,130000.0,1
2024,BMW,Sedan,25.0,1,54000.0,0
2010,Mazda,SUV,20.0,1,32000.0,0
2023,Mercedes-Benz,Sedan,20.0,1,105000.0,0
2017,Porsche,Coupe,21.0,1,67500.0,0
2023,Ford,SUV,24.0,1,61000.0,0
2021,Ferrari,Convertible,12.0,1,335000.0,1
2023,GMC,SUV,16.0,1,85000.0,0
2022,Honda,SUV,0.0,0,0.0,0
2021,BMW,SUV,25.0,0,41000.0,0
2013,Volvo,Sedan,20.0,0,35900.0,0
2010,Mercury,Sedan,15.0,0,30000.0,0
2019,Audi,Sedan,22.0,1,83500.0,0
1997,Buick,Minivan,18.0,0,29000.0,1
2011,BMW,Coupe,16.0,1,84500.0,0
2012,Lexus,Sedan,16.0,1,63000.0,0
2023,Genesis,Sedan,21.0,1,70000.0,0
2015,Audi,Sedan,25.0,1,40000.0,0
1999,Ford,SUV,15.0,0,25000.0,0
2018,Chevrolet,SUV,20.0,1,35000.0,0
2006,Cadillac,Sedan,20.0,0,32000.0,0
2011,Porsche,Sedan,22.0,0,103000.0,0
2023,BMW,SUV,22.0,1,90500.0,0
2015,Audi,Sedan,17.0,1,115000.0,0
2022,Maserati,Sedan,24.0,1,118000.0,0
2010,Hyundai,SUV,20.0,0,22200.0,0
2013,Toyota,Coupe,24.0,0,20000.0,0
1995,INFINITI,Sedan,20.0,0,40000.0,0
2004,Lexus,SUV,20.0,0,40000.0,0
2023,Mazda,SUV,24.0,1,35000.0,0
2010,Jeep,SUV,22.0,0,25000.0,0
2000,BMW,Sedan,20.0,0,30000.0,0
2019,INFINITI,Sedan,20.0,0,34990.0,0
2017,Mercedes-Benz,Convertible,24.0,0,53500.0,0
2019,Dodge,Sedan,15.0,1,39995.0,1
2014,Audi,Sedan,95.0,0,34900.0,0
2015,Chevrolet,Sedan,24.0,1,30500.0,0
2010,Audi,Sedan,20.0,0,60000.0,0
2022,Audi,Coupe,20.0,0,80000.0,0
2015,Toyota,SUV,24.0,0,24350.0,0
2005,Chevrolet,SUV,15.0,0,38000.0,0
2015,Hyundai,SUV,24.0,0,29000.0,0
2015,Land,SUV,14.0,1,110000.0,1
2018,Cadillac,SUV,18.0,1,74995.0,0
2020,Aston,Coupe,18.0,1,139000.0,1
2006,Porsche,Coupe,20.0,1,100000.0,1
2021,Audi,SUV,96.0,1,59000.0,0
2016,Dodge,Sedan,15.0,1,41000.0,0
2019,Lexus,Coupe,16.0,0,64900.0,0
2005,Lexus,Sedan,20.0,0,33000.0,0
2018,BMW,Coupe,29.0,1,44000.0,0
2020,Dodge,Sedan,20.0,1,83500.0,0
2015,Ford,SUV,18.0,1,60000.0,0
2019,Volkswagen,SUV,20.0,1,49500.0,0
2022,Lincoln,SUV,18.0,1,88500.0,0
2007,Bentley,Sedan,12.0,1,187000.0,1
